"Manipal University, Jaipur",Jaipur,Rajasthan,,
"Marathwada Legal`s & General Education Society`s, Manikchand Pahade Law College",Aurangabad,Maharashtra,,
"Marathwada Mitra Mandal`s Shankarrao Chavan Law College, Pune",Pune,Maharashtra,,
MATS University,Raipur,Chhattisgarh,,
Mohan Lal Sukhadia University,Udaipur,Rajasthan,,
N. B. M. Law College,Visakhapatnam,Andhra Pradesh,,
N. E. F. Law College,Kamrup,Assam,,
Nalsar University of Law,Hyderabad,Telangana,,
"National Law Institute University, Bhopal",Bhopal,Madhya Pradesh,,
National Law School of India University,Bengaluru,Karnataka,,
National Law University,New Delhi,Delhi,,
National Law University,Cuttack,Odisha,,
National Law University and Judicial Academy,Kamrup,Assam,,
"National Law University, Jodhpur",Jodhpur,Rajasthan,,
National University of Advanced Legal Studies (NUALS),Kochi,Kerala,,
"National University of Study & Research in Law, Ranchi",Ranchi,Jharkhand,,
NIMT Technical and Professional College,Jaipur,Rajasthan,,
NIMT Vidhi Evam Kanoon Sansthan,Greater Noida,Uttar Pradesh,,
Nirma University,Ahmedabad,Gujarat,,
"Oriental University, Indore",Indore,Madhya Pradesh,,
Osmania University,Hyderabad,Telangana,,
Panjab University,Chandigarh,Chandigarh,,
"Presidency University , Bengaluru",Bengaluru,Karnataka,,
"Progressive Educational Societys Modern Law College, Pune",Pune,Maharashtra,,
Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,,
"Punjabi University, Patiala",Patiala,Punjab,,
Rafflles University,Neemrana,Rajasthan,,
Rajashi Shahu Evening Law College,Barshi,Maharashtra,,
Rajshree Institute of Management & Technology,Bareilly,Uttar Pradesh,,
"Ranchi University, Ranchi",Ranchi,Jharkhand,,
Rayat Bahra University,Sahibzada Ajit Singh Nagar,Punjab,,
Reva University,Bengaluru,Karnataka,,
RNB Global University,Bikaner,Rajasthan,,
Rourkela Law College,ROURKELA,Odisha,,
Royal Academy of Law,Oinam,Manipur,,
S. D. M. Law College,Mangaluru,Karnataka,,
S. S. M. Law College,Jalgaon,Maharashtra,,
"S.A. Manvi Law College, Gadag",Gadag,Karnataka,,
"SAGE University, Indore",Indore,Madhya Pradesh,,
Sarvajanik College of Law,Surat,Gujarat,,
Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,,
"Seth Chunilal Amarchand Bohra Law College, Raichur",Raichur,Karnataka,,
Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,,
Shantaram Potdukhe College of Law,Chandrapur,Maharashtra,,
Shivaji Law College,Parbhani,Maharashtra,,
Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,,
"Shri Guru Teg Bhadur Khalsa College, Jabalpur",Jabalpur,Madhya Pradesh,,
"Sikkim Government Law College, Burtuk",Gangtok,Sikkim,,
Siksha `O` Anusandhan,Bhubaneswar,Odisha,,
"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",Mumbai,Maharashtra,,
Sri Padmavathi Mahila Visvavidyalayam,Tirupathi,Andhra Pradesh,,
Sri Shirdi Sai Law College,Anakapalli,Andhra Pradesh,,
"SRM University, Delhi NCR",Sonepat,Haryana,,
St. Wilfred?s College of Law,Jaipur,Rajasthan,,
Swami Vivekanand Subharti University,Meerut,Uttar Pradesh,,
Symbiosis Law School,Pune,Maharashtra,,
Tamil Nadu Dr. Ambedkar Law University,Chennai,Tamil Nadu,,
Telangana University,Nizamabad,Telangana,,
The Institute of Chartered Financial Analysts of India University,Agartala,Tripura,,
The Institute of Chartered Financial Analysts of India University,Gangtok,Sikkim,,
The Northcap University,Gurugram,Haryana,,
"The Rajiv Gandhi National University of Law, Patiala",Patiala,Punjab,,
The Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra,,
The West Bengal National University of Juridicial Sciences,Kolkata,West Bengal,,
University of Jammu,Jammu,Jammu and Kashmir,,
University of Petroleum and Energy Studies,Dehradun,Uttarakhand,,
Uttaranchal University,Dehradun,Uttarakhand,,
"Vidya Vikas Mandals Govind Ramnath Kare College of Law, Margao",South Goa,Goa,,
"Vidyavardhaka Law College, Mysore",Mysore,Karnataka,,
,Dhule,Maharashtra,,
,Mandi (Rural),Himachal Pradesh,,
,Bengaluru,Karnataka,,
,Guntur,Andhra Pradesh,,
,Indore,Madhya Pradesh,,
,Osmanabad Pin-413501,Maharashtra,,
,Melmaruvathur,Tamil Nadu,,
,Sagar,Madhya Pradesh,,
,Bangalore,Karnataka,,
,Surampalem,Andhra Pradesh,,
,Surampalem,Andhra Pradesh,,
,Wardha,Maharashtra,,
,Pune,Maharashtra,,
,Malappuram,Kerala,,
,Bengaluru,Karnataka,,
,Pune,Maharashtra,,
,Palghar,Maharashtra,,
,Akkalkuwa,Maharashtra,,
,Bela,Punjab,,
,Gautam Budh Nagar,Uttar Pradesh,,
,Coimbatore,Tamil Nadu,,
,Sangamner,Maharashtra,,
,Agra,Uttar Pradesh,,
,New Panvel,Maharashtra,,
,Rajampet,Andhra Pradesh,,
,Annamalainagar,Tamil Nadu,,
,Hyderabad,Telangana,,
,DURG,Chhattisgarh,,
,Sangli,Maharashtra,,
,Gandhinagar,Gujarat,,
,Srivilliputtur,Tamil Nadu,,
,Satara,Maharashtra,,
,Peth Vadgaon,Maharashtra,,
,Guwahati,Assam,,
,Visakhapatnam,Andhra Pradesh,,
,Rajkot,Gujarat,,
,Mandsaur,Madhya Pradesh,,
,VADODARA,Gujarat,,
,Lucknow,Uttar Pradesh,,
,Lucknow,Uttar Pradesh,,
,Warangal (District),Telangana,,
,Banasthali,Rajasthan,,
,Bapatla,Andhra Pradesh,,
,Davangere,Karnataka,,
,Bhopal,Madhya Pradesh,,
,Kolkata,West Bengal,,
,KURTADI,Maharashtra,,
,Chinsurah,West Bengal,,
,Mandya,Karnataka,,
,Kolhapur,Maharashtra,,
,Navi Mumbai,Maharashtra,,
,Hyderabad,Telangana,,
,Komatipalli,Andhra Pradesh,,
,Udaipur,Rajasthan,,
,Udaipur,Rajasthan,,
,Ranchi,Jharkhand,,
,Pilani,Rajasthan,,
,Vijayapur,Karnataka,,
,Mumbai,Maharashtra,,
,Jhansi,Uttar Pradesh,,
,Surat,Gujarat,,
,Mumbai,Maharashtra,,
,Kota,Rajasthan,,
,Hamirpur,Himachal Pradesh,,
,Bathinda,Punjab,,
,Warangal,Telangana,,
,Guntur,Andhra Pradesh,,
,Landran,Punjab,,
,Mohali,Punjab,,
,Latur,Maharashtra,,
,Kanpur,Uttar Pradesh,,
,Guntur,Andhra Pradesh,,
,Hyderabad,Telangana,,
,Rajpura,Punjab,,
,Rangareddy,Telangana,,
,Akluj,Maharashtra,,
,Chennai,Tamil Nadu,,
,Rohtak,Haryana,,
,Raipur,Chhattisgarh,,
,Kurnool,Andhra Pradesh,,
,Solapur,Maharashtra,,
,Nagpur,Maharashtra,,
,Bengaluru,Karnataka,,
,Hyderabad,Telangana,,
,Delhi,Delhi,,
,Mandi Gobindgarh,Punjab,,
,Indore,Madhya Pradesh,,
,Nadiad,Gujarat,,
,Dibrugarh,Assam,,
,Pune,Maharashtra,,
,Indore,Madhya Pradesh,,
,Durgapur,West Bengal,,
,Sagar,Madhya Pradesh,,
,MODINAGAR,Uttar Pradesh,,
,Kurnool,Andhra Pradesh,,
,Ulhasnagr,Maharashtra,,
,Bhopal,Madhya Pradesh,,
,Pune,Maharashtra,,
,Latur,Maharashtra,,
,Bangalore,Karnataka,,
,Jodhpur,Rajasthan,,
,Mathura,Uttar Pradesh,,
,Ludhiana,Punjab,,
,Otur,Maharashtra,,
,Gautam Budh Nagar,Uttar Pradesh,,
,Visakhapatnam,Andhra Pradesh,,
,"Ganpat Vidyanagar, Mehsana",Gujarat,,
,Udaipur,Rajasthan,,
,Secunderabad,Telangana,,
,Guwahati,Assam,,
,Kashipur,Uttarakhand,,
,Panaji,Goa,,
,Hyderabad,Telangana,,
,Sullurupeta,Andhra Pradesh,,
,Satara,Maharashtra,,
,Aurangabad,Maharashtra,,
,Amravati,Maharashtra,,
,Kashti,Maharashtra,,
,Ahmedabad,Gujarat,,
,Asansol,West Bengal,,
,BILASPUR (Chhattisgarh),Chhattisgarh,,
,Hisar,Haryana,,
,Kolkata,West Bengal,,
,Ibrahimpatnam,Telangana,,
,Haridwar,Uttarakhand,,
,Nagpur,Maharashtra,,
,Jabalpur,Madhya Pradesh,,
,Bagalkot,Karnataka,,
,Srinagar-Garhwal,Uttarakhand,,
,East Sikkim,Sikkim,,
,Greater Noida,Uttar Pradesh,,
,Guntur,Andhra Pradesh,,
,Chandrapur,Maharashtra,,
,Moga,Punjab,,
,Ghaziabad,Uttar Pradesh,,
,Solan,Himachal Pradesh,,
,Moradabad,Uttar Pradesh,,
,Indore,Madhya Pradesh,,
,GREATER NOIDA,Uttar Pradesh,,
,Mumbai,Maharashtra,,
,Wardha,Maharashtra,,
,Cuttack,Odisha,,
,Lucknow,Uttar Pradesh,,
,Bareilly,Uttar Pradesh,,
,Gwalior,Madhya Pradesh,,
,Komarapalayam,Tamil Nadu,,
,Komarapalayam,Tamil Nadu,,
,Kolkata,West Bengal,,
,Jaipur,Rajasthan,,
,New Delhi,Delhi,,
,Pusad,Maharashtra,,
,Chennai,Tamil Nadu,,
,Pune,Maharashtra,,
,Kolkata,West Bengal,,
,Anantapur,Andhra Pradesh,,
,Hyderabad,Telangana,,
,Ooty,Tamil Nadu,,
,Mysore,Karnataka,,
,Gandhinagar,Gujarat,,
,Madurai city,Tamil Nadu,,
,Gurugram,Haryana,,
,UNA,Himachal Pradesh,,
,Hanumakonda,Telangana,,
,Sultanpur,Uttar Pradesh,,
,Sundargarh,Odisha,,
,Bengaluru,Karnataka,,
,Coimbatore,Tamil Nadu,,
,Varanasi,Uttar Pradesh,,
,"Anjaneri, Nashik",Maharashtra,,
,Bhimavaram,Andhra Pradesh,,
,Ghaziabad,Uttar Pradesh,,
,Bengaluru,Karnataka,,
,Belgaum,Karnataka,,
,Hubballi,Karnataka,,
,Nipani,Karnataka,,
,Coimbatore,Tamil Nadu,,
,Karjat,Maharashtra,,
,Tirupati,Andhra Pradesh,,
,Bengaluru,Karnataka,,
,Nainital,Uttarakhand,,
,Kurukshetra,Haryana,,
,Boradi,Maharashtra,,
,Vijayawada,Andhra Pradesh,,
,Ahmedabad,Gujarat,,
,Ahmedabad-,Gujarat,,
,Bhopal,Madhya Pradesh,,
,Malegon,Maharashtra,,
,Navi Mumbai,Maharashtra,,
,Jawalamukhi,Himachal Pradesh,,
,Faridabad,Haryana,,
,Bhopal,Madhya Pradesh,,
,Phagwara,Punjab,,
,Palwal,Haryana,,
,Bangalore,Karnataka,,
,Bathinda,Punjab,,
,Vadodara,Gujarat,,
,Nilanga,Maharashtra,,
,Pune,Maharashtra,,
,Mumbai,Maharashtra,,
,Ambala,Haryana,,
,Rohtak,Haryana,,
,Nashik,Maharashtra,,
,Malegaon,Maharashtra,,
,Tarsadi,Gujarat,,
,Secunderabad,Telangana,,
,Bengaluru,Karnataka,,
,Udupi,Karnataka,,
,Pune,Maharashtra,,
,Meerut,Uttar Pradesh,,
,Hyderabad,Telangana,,
,Sangareddy,Telangana,,
,Indore,Madhya Pradesh,,
,Udaipur,Rajasthan,,
,Moradabad,Uttar Pradesh,,
,Sonai,Maharashtra,,
,Nashik,Maharashtra,,
,Nashik,Maharashtra,,
,Mangaluru,Karnataka,,
,Hyderabad,Telangana,,
,Nanded,Maharashtra,,
,Erode,Tamil Nadu,,
,Narasaraopet,Andhra Pradesh,,
,Nellore,Andhra Pradesh,,
,Bangalore,Karnataka,,
,Calicut,Kerala,,
,Gandhinagar,Gujarat,,
,Guwahati,Assam,,
,Hajipur,Bihar,,
,Hyderabad,Telangana,,
,Kolkata,West Bengal,,
,Lucknow,Uttar Pradesh,,
,Mohali,Punjab,,
,Thiruvilwamala,Kerala,,
,Chakdaha,West Bengal,,
,Ahmedabad,Gujarat,,
,Mangalagiri,Andhra Pradesh,,
,Muvattupuzha,Kerala,,
,Greater Noida,Uttar Pradesh,,
,Jangareddigudem,Andhra Pradesh,,
,Bhopal,Madhya Pradesh,,
,Bhopal,Madhya Pradesh,,
,Kolkata,West Bengal,,
,Navi Mumbai,Maharashtra,,
,Bhopal,Madhya Pradesh,,
,Indore,Madhya Pradesh,,
,Bengaluru,Karnataka,,
,Pune,Maharashtra,,
,Kadapa,Andhra Pradesh,,
,Pune,Maharashtra,,
,Ahmednagar,Maharashtra,,
,Chandigarh,Chandigarh,,
,Vadodara,Gujarat,,
,Yavatmal,Maharashtra,,
,Tiruchirappalli,Tamil Nadu,,
,Pune,Maharashtra,,
,Ponda,Goa,,
,Pune,Maharashtra,,
,Pune,Maharashtra,,
,Devrukh,Maharashtra,,
,Kanpur,Uttar Pradesh,,
,Ahmednagar (Loni Bk),Maharashtra,,
,Sinnar,Maharashtra,,
,Mumbai,Maharashtra,,
,Nagpur,Maharashtra,,
,Coimbatore,Tamil Nadu,,
,Raipur,Chhattisgarh,,
,Medak,Telangana,,
,Saswad,Maharashtra,,
,Patiala,Punjab,,
,Tiruvalla,Kerala,,
,Ongole,Andhra Pradesh,,
,Shirpur,Maharashtra,,
,Bangalore,Karnataka,,
,GREATER NOIDA,Uttar Pradesh,,
,Neemrana,Rajasthan,,
,Anantapur,Andhra Pradesh,,
,Visakhapatnam,Andhra Pradesh,,
,Ghaziabad,Uttar Pradesh,,
,Kasegaon,Maharashtra,,
,Buldana,Maharashtra,,
,Bhor,Maharashtra,,
,KALABURAGI,Karnataka,,
,Anand,Gujarat,,
,Greater Noida,Uttar Pradesh,,
,Belgaum,Karnataka,,
,Pidathapolur Village,Andhra Pradesh,,
,Sahibzada Ajit Singh Nagar,Punjab,,
,Barkatpura,Telangana,,
,Vapi,Gujarat,,
,Berhampur,Odisha,,
,Berhampur,Odisha,,
,Ratlam,Madhya Pradesh,,
,Bhilai,Chhattisgarh,,
,Muzaffarnagar,Uttar Pradesh,,
,Dharwad,Karnataka,,
,Chennai,Tamil Nadu,,
,Gandhi Nagar,Madhya Pradesh,,
,Bhopal,Madhya Pradesh,,
,Bhopal,Madhya Pradesh,,
,Indore,Madhya Pradesh,,
,Prayagraj,Uttar Pradesh,,
,Nashik,Maharashtra,,
,Kopargaon,Maharashtra,,
,Visnagar,Gujarat,,
,Ghaziabad,Uttar Pradesh,,
,Kolhapur,Maharashtra,,
,Nandyal,Andhra Pradesh,,
,Mysore,Karnataka,,
,Rajkot,Gujarat,,
,Bilaspur,Chhattisgarh,,
,Gwalior,Madhya Pradesh,,
,Baripada,Odisha,,
,Shirpur,Maharashtra,,
,Tirupati,Andhra Pradesh,,
,Allahabad,Uttar Pradesh,,
,Barabanki,Uttar Pradesh,,
,Nangal,Punjab,,
,Saharanpur,Uttar Pradesh,,
,Solan,Himachal Pradesh,,
,Surat,Gujarat,,
,Gurgaon,Haryana,,
,Warananagar,Maharashtra,,
,Ambajogai,Maharashtra,,
,Pune,Maharashtra,,
,Shirur,Maharashtra,,
,Aurangabad,Maharashtra,,
,Indore,Madhya Pradesh,,
,Pune,Maharashtra,,
,Bareilly,Uttar Pradesh,,
,Kumhari,Chhattisgarh,,
,Pathankot,Punjab,,
,Bhilai,Chhattisgarh,,
,Bhimavaram,Andhra Pradesh,,
,Lonavala,Maharashtra,,
,Pune,Maharashtra,,
,Pune,Maharashtra,,
,Eluru,Andhra Pradesh,,
,Chitradurga,Karnataka,,
,Indore,Madhya Pradesh,,
,Rajkot,Gujarat,,
,JHANSI,Uttar Pradesh,,
,Pune,Maharashtra,,
,Nagpur,Maharashtra,,
,Chopda,Maharashtra,,
,Amreli,Gujarat,,
,Chandwad,Maharashtra,,
,Nashik,Maharashtra,,
,Sheriguda,Telangana,,
,Tumkur,Karnataka,,
,A.Rangampet,Andhra Pradesh,,
,B.G Nagara,Karnataka,,
,Indore,Madhya Pradesh,,
,MADANAPALLE,Andhra Pradesh,,
,Tirupathi,Andhra Pradesh,,
,Chennai,Tamil Nadu,,
,COIMBATORE,Tamil Nadu,,
,Bhopal,Madhya Pradesh,,
,Tadepalligudem,Andhra Pradesh,,
,Chittoor,Andhra Pradesh,,
,Tirupati,Andhra Pradesh,,
,Visakhapatnam,Andhra Pradesh,,
,Jambai,Tamil Nadu,,
,Silvassa,Dadra and Nagar Haveli,,
,Guntur,Andhra Pradesh,,
,Hyderabad,Telangana,,
,Warangal,Telangana,,
,Chalakudy,Kerala,,
,Hyderabad,Telangana,,
,Vadodara,Gujarat,,
,Jaipur,Rajasthan,,
,Mumbai,Maharashtra,,
,Mumbai,Maharashtra,,
,Rahuri,Maharashtra,,
,Salem,Tamil Nadu,,
,Nellore,Andhra Pradesh,,
,Warangal,Telangana,,
,Moradabad,Uttar Pradesh,,
,Perambalur,Tamil Nadu,,
,Erode,Tamil Nadu,,
,Barapali,Odisha,,
,Nagpur,Maharashtra,,
,PRAYAGRAJ,Uttar Pradesh,,
,Hyderabad,Telangana,,
,Kadapa,Andhra Pradesh,,
,Bhopal,Madhya Pradesh,,
,Chennai,Tamil Nadu,,
,Amravati,Maharashtra,,
,Visakhapatnam,Andhra Pradesh,,
,Guntur,Andhra Pradesh,,
,Vijayawada,Andhra Pradesh,,
,Rajahmundry,Andhra Pradesh,,
,Salem,Tamil Nadu,,
,Narsapur,Telangana,,
,Mumbai,Maharashtra,,
,Rajahmundry,Andhra Pradesh,,
,Aurangabad,Maharashtra,,
,Aurangabad,Maharashtra,,
,Satara,Maharashtra,,
,KANPUR,Uttar Pradesh,,
,Sawantwadi,Maharashtra,,
Indian Institute of Science,Bengaluru,Karnataka,,
Indian Institute of Technology Madras,Chennai,Tamil Nadu,,
Indian Institute of Technology Bombay ,Mumbai,Maharashtra,,
Indian Institute of Technology Delhi ,New Delhi,Delhi,,
Indian Institute of Technology Kharagpur ,Kharagpur,West Bengal,,
Indian Institute of Technology Kanpur ,Kanpur,Uttar Pradesh,,
Indian Institute of Technology Roorkee ,Roorkee,Uttarakhand,,
All India Institute of Medical Sciences ,New Delhi,Delhi,,
Indian Institute of Technology Guwahati ,Guwahati,Assam,,
Tata Institute of Fundamental Research ,Mumbai,Maharashtra,,
University of Delhi ,Delhi,Delhi,,
Vellore Institute of Technology ,Vellore,Tamil Nadu,,
Homi Bhabha National Institute ,Mumbai,Maharashtra,,
Banaras Hindu University ,Varanasi,Uttar Pradesh,,
Indian Institute of Technology Hyderabad ,Hyderabad,Telangana,,
Indian Institute of Science Education & Research Pune ,Pune,Maharashtra,,
Jadavpur University ,Kolkata,West Bengal,,
Jawaharlal Nehru University ,New Delhi,Delhi,,
Jawaharlal Nehru Centre for Advanced Scientific Research ,Bengaluru,Karnataka,,
Indian Institute of Technology (Indian School of Mines) ,Dhanbad,Jharkhand,,
Institute of Chemical Technology ,Mumbai,Maharashtra,,
Academy of Scientific & Innovative Research ,Ghaziabad,Uttar Pradesh,,
Bharathiar University ,Coimbatore,Tamil Nadu,,
Aligarh Muslim University ,Aligarh,Uttar Pradesh,,
University of Hyderabad ,Hyderabad,Telangana,,
Indian Institute of Technology Indore ,Indore,Madhya Pradesh,,
Manipal Academy of Higher Education ,Manipal,Karnataka,,
Panjab University ,Chandigarh,Chandigarh,,
Amrita Vishwa Vidyapeetham ,Coimbatore,Tamil Nadu,,
Jamia Millia Islamia ,New Delhi,Delhi,,
National Institute of Technology Rourkela ,Rourkela,Odisha,,
Anna University ,Chennai,Tamil Nadu,,
Calcutta University ,Kolkata,West Bengal,,
Indian Institute of Science Education & Research Kolkata ,Mohanpur,West Bengal,,
National Institute of Technology Tiruchirappalli ,Tiruchirappalli,Tamil Nadu,,
Birla Institute of Technology & Science -Pilani ,Pilani,Rajasthan,,
Savitribai Phule Pune University ,Pune,Maharashtra,,
Thapar Institute of Engineering and Technology ,Patiala,Punjab,,
Indian Institute of Technology Gandhinagar ,Gandhinagar,Gujarat,,
National Institute of Technology Karnataka ,Surathkal,Karnataka,,
"Indian Statistical Institute, Kolkata ",Kolkata,West Bengal,,
"National Institute of Mental Health & Neuro Sciences, Bangalore ",Bangalore,Karnataka,,
Indian Institute of Technology Bhubaneswar ,Bhubaneswar,Odisha,,
"Indian Institute of Science Education & Research, Mohali ",Mohali,Punjab,,
Indian Institute of Science Education & Research Bhopal ,Bhopal,Madhya Pradesh,,
S.R.M. Institute of Science and Technology ,Chennai,Tamil Nadu,,
Indian Institute of Technology Patna ,Patna,Bihar,,
Indian Institute of Engineering Science and Technology ,Shibpur,West Bengal,,
Indian Institute of Technology Ropar ,Rupnagar,Punjab,,
Shanmugha Arts Science Technology & Research Academy ,Thanjavur,Tamil Nadu,,
Indian Institute of Technology Madras,Chennai,Tamil Nadu,,
Indian Institute of Science,Bengaluru,Karnataka,,
"Indian Institute of Technology, Bombay",Mumbai,Maharashtra,,
"Indian Institute of Technology, Delhi",New Delhi,Delhi,,
Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,,
"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,,
"Indian Institute of Technology, Roorkee",Roorkee,Uttarakhand,,
Indian Institute of Technology Guwahati,Guwahati,Assam,,
"All India Institute of Medical Sciences, Delhi",New Delhi,Delhi,,
Jawaharlal Nehru University,New Delhi,Delhi,,
Banaras Hindu University,Varanasi,Uttar Pradesh,,
Jadavpur University,Kolkata,West Bengal,,
"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,,
Indian Institute of Technology Hyderabad,Hyderabad,Telangana,,
Calcutta University,Kolkata,West Bengal,,
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,,
"Manipal Academy of Higher Education, Manipal",Manipal,Karnataka,,
Vellore Institute of Technology,Vellore,Tamil Nadu,,
Aligarh Muslim University,Aligarh,Uttar Pradesh,,
University of Hyderabad,Hyderabad,Telangana,,
"National Institute of Technology, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,,
Anna University,Chennai,Tamil Nadu,,
University of Delhi,Delhi,Delhi,,
Bharathiar University,Coimbatore,Tamil Nadu,,
Savitribai Phule Pune University,Pune,Maharashtra,,
"Indian Institute of Science Education & Research, Pune",Pune,Maharashtra,,
"National Institute of Technology Karnataka, Surathkal ",Surathkal,Karnataka,,
Institute of Chemical Technology,Mumbai,Maharashtra,,
Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,,
Siksha `O` Anusandhan,Bhubaneswar,Odisha,,
Indian Institute of Technology Indore,Indore,Madhya Pradesh,,
Birla Institute of Technology & Science - Pilani,Pilani,Rajasthan,,
Homi Bhabha National Institute,Mumbai,Maharashtra,,
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,,
Indian Institute of Technology Ropar,Rupnagar,Punjab,,
S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,,
"Indian Institute of Technology, Gandhinagar",Gandhinagar,Gujarat,,
Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,,
National Institute of Technology Rourkela,Rourkela,Odisha,,
"Indian Institute of Science Education & Research, Kolkata",Mohanpur,West Bengal,,
Panjab University,Chandigarh,Chandigarh,,
Amity University,Gautam Budh Nagar,Uttar Pradesh,,
"Indian Institute of Technology, Mandi",Mandi,Himachal Pradesh,,
Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,,
National Institute of Technology Warangal,Warangal,Telangana,,
Osmania University,Hyderabad,Telangana,,
"Indian Institute of Science Education & Research, Mohali",Mohali,Punjab,,
Chandigarh University,Mohali,Punjab,,
Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,,
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,,
"Mahatma Gandhi University, Kottayam",Kottayam,Kerala,,
Kerala University,Thiruvananthapuram,Kerala,,
Alagappa University,Karaikudi,Tamil Nadu,,
Jawaharlal Institute of Post Graduate Medical Education & Research,Puducherry,Pondicherry,,
Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,,
Mysore University,Mysuru,Karnataka,,
Thapar Institute of Engineering and Technology,Patiala,Punjab,,
Lovely Professional University,Phagwara,Punjab,,
"Indian Institute of Technology, Patna",Patna,Bihar,,
JSS Academy of Higher Education and Research,Mysuru,Karnataka,,
